filename,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32
pin_stand_1041457482627459494.jpg,-0.007136,-0.89211,-0.622801,0.99998,0.008308,-0.960284,-0.537923,0.999934,0.019128,-0.960303,-0.538353,0.999938,0.029228,-0.959962,-0.539047,0.999938,-0.020177,-0.960256,-0.52035,0.999943,-0.029962,-0.960249,-0.519831,0.99994,-0.038548,-0.960153,-0.52053,0.999945,0.043695,-0.928666,0.126373,0.999884,-0.045881,-0.928351,0.188118,0.999924,0.014444,-0.8167,-0.35247,0.999964,-0.024841,-0.820184,-0.33551,0.999975,0.123488,-0.43991,0.470863,0.999948,-0.120679,-0.56009,0.412474,0.999927,0.171222,0.060518,0.549247,0.973948,-0.217959,-0.107076,0.526038,0.983548,0.132665,0.21499,-0.260552,0.957334,-0.133262,0.23374,0.02817,0.90978,0.116912,0.301194,-0.463646,0.933954,-0.114293,0.334279,-0.144156,0.853268,0.09999,0.248378,-0.585887,0.935251,-0.097749,0.287061,-0.153125,0.850712,0.100139,0.21833,-0.305887,0.914506,-0.099753,0.253847,0.031349,0.827241,0.072967,0.480563,0.052016,0.998237,-0.075776,0.519437,-0.052382,0.99801,0.067367,1.229576,-1.074838,0.82721,-0.001261,1.318043,-0.57131,0.781677,0.017986,2.094078,-1.089002,0.713422,0.005565,2.24971,-0.709215,0.668933,0.003251,2.166398,-1.123294,0.282719,0.003719,2.350258,-0.762577,0.251971,0.021637,2.481882,-2.103511,0.704551,0.031018,2.615905,-1.758696,0.595135
pin_stand_10766486605368224.jpg,0.005448,-0.932855,-4.1698,0.999972,0.025264,-1.00355,-4.006208,0.999914,0.035194,-1.004528,-4.006276,0.999921,0.041614,-1.002943,-4.006789,0.99992,-0.006309,-1.000214,-4.0313,0.99989,-0.017287,-0.999352,-4.031602,0.9999,-0.026767,-0.999307,-4.031673,0.999895,0.054749,-0.975735,-2.686928,0.999864,-0.041227,-0.963631,-2.816714,0.999814,0.0251,-0.855933,-3.641422,0.999962,-0.015125,-0.852783,-3.681442,0.999948,0.12941,-0.491407,-1.511855,0.999929,-0.118934,-0.508593,-1.636084,0.999816,0.134498,0.118987,-0.663019,0.952696,-0.140178,0.072901,-1.009901,0.955617,0.139886,0.640076,-1.563662,0.919375,-0.154297,0.609326,-2.03899,0.914175,0.144682,0.811762,-1.83617,0.857265,-0.16633,0.796464,-2.395342,0.861647,0.134332,0.815839,-2.266824,0.864675,-0.156573,0.806263,-2.730751,0.868299,0.128628,0.761945,-1.746958,0.846318,-0.149935,0.749092,-2.193762,0.852895,0.062559,0.501686,-0.068879,0.999408,-0.073035,0.498314,0.067585,0.999255,0.044604,1.481661,-0.36318,0.977826,-0.047356,1.480414,-0.208954,0.968573,0.054769,2.36646,0.777687,0.979615,-0.035424,2.379079,0.884159,0.967504,0.048426,2.450414,0.786683,0.659975,-0.024606,2.453412,0.898647,0.643354,0.044882,2.646738,-0.924089,0.966078,-0.046346,2.639551,-0.735722,0.957132
pin_stand_108367934775862524.jpg,0.001419,-0.930999,-5.417166,0.999992,0.020489,-0.993298,-5.281012,0.999972,0.029452,-0.991717,-5.28063,0.999976,0.039655,-0.990017,-5.281161,0.999976,-0.012112,-0.995524,-5.306901,0.999962,-0.023893,-0.996006,-5.307496,0.999965,-0.033782,-0.995862,-5.307431,0.99996,0.052498,-0.954071,-3.909032,0.999961,-0.048833,-0.955595,-4.052189,0.999935,0.020109,-0.841857,-4.851762,0.999991,-0.019123,-0.84399,-4.895326,0.999988,0.115011,-0.48515,-2.634268,0.999996,-0.140545,-0.51485,-2.515011,0.999969,0.15982,0.065116,-1.593951,0.993489,-0.176942,0.040056,-1.536203,0.97964,0.238341,0.468799,-2.565798,0.989758,-0.185628,0.567115,-2.346705,0.960448,0.267083,0.592241,-2.852842,0.976735,-0.199435,0.73386,-2.625722,0.92298,0.265835,0.58847,-3.367114,0.979528,-0.191498,0.733814,-3.096366,0.931015,0.253588,0.550145,-2.78412,0.9757,-0.182227,0.682441,-2.548253,0.926507,0.085964,0.469365,-0.080242,0.999686,-0.06043,0.530635,0.078704,0.999335,0.07357,1.414752,-0.494908,0.98059,-0.026568,1.431402,-0.183147,0.945078,0.034655,2.259111,1.402233,0.965679,-0.00342,2.183851,1.815432,0.890331,0.032966,2.324106,1.49715,0.496695,0.001306,2.222165,1.932363,0.496586,0.000855,2.629346,-0.161853,0.945866,-0.017777,2.547875,0.462238,0.899378
pin_stand_1097259896721852642.png,-0.000582,-0.928392,-3.354255,0.999841,0.027705,-1.004032,-3.254081,0.999676,0.041345,-1.007229,-3.255089,0.999701,0.053745,-1.009128,-3.256386,0.999728,-0.023002,-0.994682,-3.224698,0.999501,-0.039959,-0.992499,-3.224657,0.999431,-0.054995,-0.988222,-3.225683,0.999308,0.074728,-0.978058,-2.257832,0.999738,-0.067804,-0.946594,-2.123544,0.999197,0.030087,-0.854197,-2.947369,0.999949,-0.025021,-0.838269,-2.908685,0.999877,0.190572,-0.520874,-1.49343,0.999978,-0.152914,-0.479126,-1.192732,0.999662,0.211993,0.075707,-0.905889,0.995485,-0.184001,0.113677,-0.471438,0.90621,0.19791,0.611859,-1.631186,0.991643,-0.257011,0.646892,-1.132328,0.889722,0.210788,0.767238,-1.927752,0.980774,-0.282046,0.809009,-1.318315,0.847746,0.185955,0.777577,-2.220587,0.983564,-0.266565,0.815448,-1.766834,0.865374,0.171946,0.721684,-1.748781,0.981776,-0.252954,0.770367,-1.319851,0.863148,0.080344,0.502331,-0.054802,0.998585,-0.118003,0.497669,0.055487,0.996162,0.004415,1.36952,-0.594679,0.34669,-0.135295,1.327142,-0.051884,0.278038,-0.012117,2.086029,1.433962,0.108885,-0.155959,1.998082,1.754744,0.087087,-0.017601,2.164742,1.566119,0.098869,-0.149503,2.076942,1.885128,0.067689,-0.017317,2.335577,0.382436,0.06793,-0.162622,2.260519,0.61315,0.07793
pin_stand_110127153385228025.jpg,0.034897,-0.913822,-0.741653,0.999998,0.041626,-0.960639,-0.592643,0.999995,0.047844,-0.955435,-0.593482,0.999996,0.052913,-0.950963,-0.594238,0.999996,0.019953,-0.974595,-0.642134,0.999993,0.008992,-0.977716,-0.641898,0.999992,-0.002952,-0.97897,-0.641981,0.99999,0.050773,-0.913732,0.21817,0.999996,-0.032085,-0.940765,-0.030813,0.999995,0.039474,-0.830813,-0.433363,0.999999,0.010528,-0.841489,-0.506188,0.999999,0.104471,-0.477485,0.48311,0.999999,-0.12019,-0.522515,0.420006,0.999989,0.193177,0.007387,-0.123446,0.998645,-0.144183,-0.005834,0.814961,0.977971,0.177978,-0.105501,-1.813741,0.999362,-0.13865,0.454942,0.360044,0.978582,0.150884,-0.156743,-2.199389,0.998096,-0.139624,0.601762,0.233539,0.963069,0.149188,-0.240525,-2.191143,0.998143,-0.122622,0.597626,-0.003942,0.965807,0.149972,-0.231985,-1.840602,0.997109,-0.116019,0.559649,0.267865,0.961181,0.075936,0.48456,-0.000265,0.99968,-0.060218,0.51544,0.001555,0.999392,0.055543,1.255748,-0.334696,0.849913,-0.031344,1.312084,-0.4308,0.740941,0.065446,1.944792,1.026816,0.353526,-0.016239,1.930366,0.968585,0.219765,0.063887,2.018118,1.133347,0.152993,-0.012175,1.987949,1.081606,0.103507,0.057859,2.206125,0.419796,0.243689,-0.006208,2.190276,0.342273,0.183845
pin_stand_1134907174859358180.jpg,-0.006693,-0.936323,-5.396649,0.999985,0.014642,-1.000118,-5.227577,0.999949,0.02548,-0.998535,-5.227416,0.999949,0.034275,-0.996101,-5.227836,0.999951,-0.018943,-1.004064,-5.234272,0.999934,-0.029647,-1.005127,-5.235092,0.999941,-0.040309,-1.005523,-5.235721,0.999939,0.050702,-0.960971,-3.769885,0.999881,-0.050569,-0.97058,-3.827687,0.999853,0.017479,-0.85641,-4.816637,0.99998,-0.027866,-0.861761,-4.836553,0.999975,0.133094,-0.50701,-2.418678,0.999958,-0.133219,-0.49299,-2.490007,0.99987,0.14432,0.111825,-1.622802,0.985481,-0.136289,0.109694,-1.898811,0.968922,0.158026,0.640037,-2.729521,0.974934,-0.162344,0.64923,-3.088066,0.947123,0.160261,0.835993,-3.102483,0.942146,-0.167979,0.819496,-3.5081,0.910286,0.144436,0.8315,-3.555685,0.946204,-0.15363,0.825644,-3.924446,0.915999,0.135429,0.77067,-2.920138,0.931941,-0.144745,0.767646,-3.269279,0.898138,0.078076,0.500469,-0.022567,0.999614,-0.077951,0.499531,0.020414,0.999387,0.074841,1.465928,-0.37791,0.984817,-0.070878,1.463539,-0.128681,0.975527,0.073738,2.334309,1.401554,0.985495,-0.055023,2.329332,1.56749,0.976158,0.063503,2.435797,1.472899,0.801141,-0.042768,2.413673,1.638004,0.714143,0.0652,2.589969,-0.331689,0.977564,-0.049245,2.579757,-0.117469,0.967824
pin_stand_1144477324062705284.jpg,0.058965,-0.926387,-3.406806,0.99999,0.075017,-0.968386,-3.216314,0.999964,0.085214,-0.962336,-3.21692,0.999976,0.094786,-0.957177,-3.217879,0.999965,0.03669,-0.986158,-3.290581,0.999963,0.018512,-0.99346,-3.2911,0.999973,-0.002034,-1.001529,-3.291732,0.999951,0.092806,-0.912892,-2.078377,0.999959,-0.052798,-0.962503,-2.438619,0.999951,0.066717,-0.83638,-2.966372,0.99999,0.019304,-0.854709,-3.074031,0.999987,0.178933,-0.487719,-1.225306,0.999988,-0.219065,-0.512281,-1.643613,0.999902,0.261463,0.061408,-0.396988,0.995809,-0.280574,0.073723,-1.132338,0.992513,0.415882,0.53967,-1.042909,0.991639,-0.281885,0.583879,-1.597022,0.952622,0.45601,0.700726,-1.26862,0.971737,-0.301062,0.737284,-1.782678,0.896084,0.441238,0.706582,-1.594468,0.977542,-0.268903,0.747584,-2.104756,0.909921,0.424074,0.670291,-1.184934,0.97421,-0.254261,0.705205,-1.721094,0.896589,0.145253,0.483589,0.018504,0.99774,-0.105122,0.516411,-0.014343,0.99081,0.157456,1.266888,-2.014136,0.769387,-0.16673,1.299243,0.175947,0.386795,0.210838,2.023673,-0.326296,0.193234,-0.169455,1.942132,2.759561,0.078764,0.203413,2.120977,-0.211343,0.128166,-0.169701,2.019241,2.970585,0.064259,0.215091,2.3044,-1.514304,0.148932,-0.1464,2.198869,1.764605,0.068992
pin_stand_115615915431598474.jpg,0.050874,-0.865522,-0.818502,0.999795,0.047441,-0.929904,-0.602005,0.999669,0.049738,-0.929962,-0.602996,0.999715,0.051471,-0.930643,-0.604248,0.999765,0.031594,-0.933501,-0.730657,0.999479,0.024002,-0.935339,-0.73015,0.999398,0.014348,-0.937025,-0.72939,0.999286,0.03061,-0.91396,0.649154,0.999743,-0.020473,-0.913018,0.035739,0.998787,0.04933,-0.792622,-0.327674,0.999774,0.031685,-0.788494,-0.504106,0.999487,0.096123,-0.538503,0.976143,0.999978,-0.098302,-0.461497,0.562294,0.996316,0.172843,-0.059692,0.997267,0.974986,-0.125326,-0.063454,-0.286942,0.6464,0.096498,0.364592,0.033245,0.9716,-0.07934,-0.007946,-2.135685,0.515621,0.087442,0.509573,-0.361114,0.938776,-0.061524,0.030368,-2.582582,0.517957,0.063708,0.471478,-0.553892,0.941461,-0.05868,-0.036581,-2.693993,0.526357,0.062565,0.423383,-0.053724,0.927783,-0.063077,-0.048095,-2.226807,0.489246,0.055087,0.500028,0.110904,0.999169,-0.052907,0.499972,-0.109502,0.99779,0.025164,1.396795,-0.341563,0.903121,-0.01071,1.384643,-0.677632,0.771279,0.001022,2.242282,0.289883,0.877688,-0.015087,2.260295,0.061254,0.799021,-0.009356,2.302912,0.279424,0.500631,-0.018003,2.325987,0.073285,0.345095,0.009532,2.606021,-1.176651,0.83669,0.000988,2.631426,-1.409076,0.747495
pin_stand_116389971611800217.jpg,0.002391,-0.874647,-0.975978,0.999999,0.016606,-0.945245,-0.840341,0.999997,0.024694,-0.944106,-0.840407,0.999997,0.030496,-0.943059,-0.840382,0.999997,-0.012047,-0.942201,-0.843766,0.999997,-0.022679,-0.941516,-0.843474,0.999997,-0.032767,-0.941109,-0.843079,0.999998,0.040621,-0.910055,-0.04777,0.999995,-0.047095,-0.904108,-0.08979,0.999997,0.018743,-0.804807,-0.67081,0.999999,-0.017293,-0.801981,-0.68328,0.999999,0.108038,-0.473894,0.235197,0.999997,-0.112847,-0.526106,0.441028,0.999986,0.193656,-0.067496,0.410282,0.996147,-0.190359,-0.116042,0.746797,0.983599,0.144066,0.250182,-0.457312,0.992945,-0.138398,0.246977,0.112285,0.971393,0.121666,0.316297,-0.714874,0.984109,-0.119808,0.351499,-0.097448,0.942578,0.109428,0.265155,-0.830501,0.983843,-0.105276,0.294498,-0.201235,0.943281,0.112715,0.245488,-0.496499,0.977998,-0.107296,0.266591,0.075023,0.9325,0.062329,0.495645,-0.117952,0.999775,-0.057521,0.504355,0.115937,0.999622,0.021941,1.257145,-0.019897,0.966834,-0.033273,1.254729,0.110865,0.905835,0.031253,2.035228,0.578168,0.961095,-0.003235,1.972153,0.837251,0.913759,0.036521,2.106961,0.58412,0.520905,0.004931,2.024263,0.866551,0.587202,0.012055,2.371777,-0.448894,0.937885,-0.018376,2.304173,-0.004167,0.909272
pin_stand_118219558965314272.jpg,-0.044758,-0.93646,-3.346662,0.999948,-0.020891,-1.004963,-3.262409,0.999823,-0.007057,-1.005277,-3.261788,0.999845,0.004423,-1.005414,-3.261681,0.999836,-0.057146,-1.000159,-3.185689,0.999802,-0.067861,-0.997666,-3.185945,0.999808,-0.076439,-0.995438,-3.185972,0.999819,0.028792,-0.962736,-2.356421,0.999769,-0.075634,-0.94981,-2.013162,0.999751,-0.01633,-0.854919,-2.980112,0.999948,-0.062596,-0.849561,-2.882337,0.999952,0.142971,-0.492715,-1.468931,0.999913,-0.147918,-0.507285,-1.013582,0.999844,0.190118,0.015942,-0.592543,0.977467,-0.284024,-0.125215,-0.193887,0.975865,0.216016,0.441131,-1.140134,0.909234,-0.170871,0.061648,-0.37846,0.86008,0.212262,0.59543,-1.321668,0.843454,-0.137655,0.093458,-0.520899,0.724673,0.20132,0.588536,-1.662129,0.848001,-0.126569,0.036977,-0.625696,0.71831,0.198583,0.540418,-1.270082,0.831285,-0.133809,0.016877,-0.412648,0.695855,0.088216,0.498265,-0.085404,0.999102,-0.083269,0.501735,0.08439,0.998837,0.077829,1.271917,-0.122126,0.988491,-0.052793,1.30829,0.197787,0.98906,0.097429,2.054237,1.702236,0.989682,-0.018695,1.996298,2.022251,0.978881,0.091469,2.105959,1.796043,0.766156,0.001469,2.078064,2.137883,0.780617,0.078229,2.383833,0.220204,0.977913,-0.018741,2.309652,0.704117,0.96845
pin_stand_11962755254688961.jpg,-0.030728,-0.982479,-3.897112,0.999979,-0.0061,-1.044334,-3.753761,0.999953,0.009203,-1.045696,-3.754472,0.999953,0.022562,-1.046348,-3.755773,0.999951,-0.055038,-1.037437,-3.761323,0.99995,-0.071494,-1.033015,-3.761862,0.999949,-0.087853,-1.027511,-3.76274,0.999943,0.046781,-1.008749,-2.651295,0.999937,-0.102084,-0.978269,-2.684579,0.999941,0.006263,-0.908542,-3.465052,0.99999,-0.057862,-0.90577,-3.473153,0.999986,0.188996,-0.51886,-1.687484,0.999931,-0.20151,-0.48114,-1.870153,0.999884,0.211503,0.092671,-1.053205,0.990891,-0.253521,0.130045,-1.280196,0.980841,0.308398,0.602922,-1.877919,0.971167,-0.381946,0.656759,-2.04782,0.950841,0.339575,0.75412,-2.154755,0.929354,-0.424596,0.810832,-2.266867,0.901049,0.329271,0.767463,-2.488704,0.941781,-0.415529,0.819385,-2.723994,0.917952,0.317237,0.719977,-2.027251,0.944271,-0.400785,0.774705,-2.240623,0.922367,0.122074,0.503191,0.117722,0.998609,-0.10956,0.496809,-0.116666,0.997854,0.097656,1.327758,-0.245245,0.710907,-0.161457,1.278489,-0.103462,0.647274,0.080908,1.912126,2.122305,0.160828,-0.165986,1.860478,2.438428,0.083671,0.068529,1.995553,2.290962,0.121677,-0.157827,1.92744,2.642361,0.047509,0.09599,2.145798,1.140893,0.103147,-0.165717,2.094217,1.466721,0.061676
pin_stand_1196337401831216.jpg,-0.016485,-0.935403,-3.002562,0.999974,-0.000232,-1.005806,-2.805401,0.999931,0.008969,-1.006552,-2.805722,0.999925,0.016338,-1.006214,-2.805909,0.999926,-0.029854,-1.004178,-2.835624,0.999924,-0.039256,-1.004381,-2.835997,0.99993,-0.047623,-1.004915,-2.83618,0.999938,0.030934,-0.971157,-1.46217,0.999833,-0.057283,-0.970595,-1.608853,0.999868,0.003527,-0.861411,-2.481622,0.99995,-0.034424,-0.860623,-2.525903,0.999953,0.10112,-0.470656,-0.428403,0.999857,-0.117336,-0.529344,-0.664025,0.999897,0.107095,0.082845,0.249317,0.88998,-0.143049,0.035406,-0.193772,0.957903,0.138072,0.584668,-0.753537,0.824311,-0.154295,0.554789,-1.369982,0.921231,0.152056,0.719001,-1.058215,0.750619,-0.168583,0.713923,-1.757351,0.873179,0.148952,0.734059,-1.494106,0.765687,-0.155851,0.716654,-2.118364,0.880556,0.139503,0.689762,-0.955304,0.733085,-0.145584,0.674482,-1.536531,0.860953,0.076217,0.498325,-0.022504,0.99959,-0.06,0.501675,0.022952,0.999617,0.097959,1.423919,-0.486112,0.985585,-0.129665,1.413953,-0.464384,0.986714,0.107819,2.227118,0.816773,0.982514,-0.213983,2.242122,0.725528,0.984697,0.102022,2.3165,0.84496,0.699515,-0.205517,2.313234,0.746713,0.742345,0.113787,2.510952,-0.812607,0.965935,-0.243509,2.527566,-0.899816,0.968984
pin_stand_12244230230427380.jpg,-0.114303,-0.717826,-1.274107,0.692367,-0.072552,-0.81637,-1.302564,0.49184,-0.057377,-0.822449,-1.303513,0.52802,-0.042097,-0.828235,-1.304533,0.474216,-0.108427,-0.806992,-1.21952,0.526368,-0.12052,-0.806046,-1.219852,0.564747,-0.13271,-0.805148,-1.221371,0.542086,-0.006397,-0.837817,-0.984976,0.666177,-0.132749,-0.807094,-0.596515,0.615532,-0.058031,-0.68044,-1.100203,0.811724,-0.113968,-0.642515,-0.989487,0.725592,0.157535,-0.538592,-0.792579,0.994328,-0.217552,-0.461408,-0.212244,0.994368,0.278179,-0.00609,-0.852852,0.924144,-0.219902,0.118312,-0.618072,0.951997,-0.076555,0.085185,-0.748532,0.776515,0.132705,-0.041784,-1.109043,0.865049,-0.155238,0.115164,-0.870123,0.597732,0.208178,-0.05312,-1.252885,0.719972,-0.172538,0.043921,-0.749578,0.581061,0.198646,-0.123632,-1.099785,0.689216,-0.151478,0.034958,-0.659539,0.551632,0.172905,-0.126344,-1.043299,0.626521,0.148906,0.49709,-0.148227,0.965084,-0.088888,0.50291,0.149601,0.974073,0.10404,1.266949,-0.541836,0.436917,-0.066247,1.288604,0.01361,0.518152,0.091419,1.853259,1.049681,0.057398,-0.056957,1.825166,1.497518,0.095188,0.077878,1.930108,1.176098,0.069718,-0.037471,1.882607,1.631872,0.074852,0.125575,2.098689,0.537543,0.056143,-0.067536,2.075734,0.996477,0.080438
pin_stand_123426846032586372.jpg,0.022898,-0.857613,-1.719385,0.999925,0.038294,-0.928151,-1.604749,0.999824,0.050955,-0.92965,-1.604794,0.999798,0.060902,-0.929994,-1.605336,0.999802,0.00099,-0.924733,-1.573911,0.999868,-0.01147,-0.92284,-1.573817,0.999846,-0.022317,-0.919565,-1.574612,0.999878,0.073516,-0.903895,-0.805842,0.999676,-0.034883,-0.888643,-0.697676,0.999824,0.04766,-0.789127,-1.40422,0.999917,0.002444,-0.777409,-1.370458,0.999957,0.160833,-0.452106,-0.378397,0.999602,-0.109531,-0.547894,-0.32038,0.999862,0.164671,0.155633,-0.103517,0.928835,-0.316755,-0.148452,-0.715499,0.980063,0.097111,0.623593,-0.501763,0.839321,-0.138786,0.009226,-1.491621,0.87116,0.084494,0.783436,-0.7026,0.752718,-0.098903,0.119892,-1.669252,0.757497,0.062933,0.775657,-0.824773,0.754312,-0.07846,0.091024,-1.558787,0.739832,0.060002,0.727369,-0.540945,0.759898,-0.088026,0.051007,-1.438695,0.720657,0.047399,0.523794,0.1048,0.996121,-0.098701,0.476206,-0.104961,0.998683,-0.055326,1.283281,-0.168937,0.379432,-0.083476,1.262736,-0.209325,0.620319,-0.120861,1.711766,2.083962,0.098854,-0.083889,1.913634,0.517334,0.407619,-0.142684,1.732301,2.295296,0.126335,-0.081688,2.053103,0.574982,0.180299,-0.111093,1.9829,1.858517,0.091823,-0.074436,2.272005,-0.387064,0.2437
pin_stand_130956301659580769.jpg,0.004609,-0.928341,-2.229626,0.999965,0.020271,-0.989058,-2.138924,0.999825,0.030357,-0.988372,-2.139692,0.999864,0.039655,-0.987434,-2.14077,0.99985,-0.013768,-0.990772,-2.140347,0.999819,-0.026766,-0.990553,-2.140714,0.999848,-0.037589,-0.988926,-2.141396,0.999815,0.047861,-0.958377,-1.416898,0.999833,-0.052506,-0.948261,-1.424064,0.999774,0.020694,-0.844775,-1.932003,0.999962,-0.017522,-0.847011,-1.937027,0.999948,0.116463,-0.509265,-1.023354,0.999978,-0.121989,-0.490735,-0.724898,0.999881,0.138158,0.046894,-0.520574,0.993651,-0.13633,0.090557,-0.33721,0.939001,0.180962,0.549429,-0.871284,0.9912,-0.155101,0.605331,-0.828699,0.948168,0.193848,0.717714,-1.052257,0.984075,-0.166344,0.756386,-0.985317,0.929655,0.178596,0.734133,-1.346694,0.985302,-0.15206,0.774042,-1.281795,0.934195,0.169815,0.674632,-0.982358,0.985687,-0.145698,0.721557,-0.953885,0.932595,0.079932,0.494934,-0.146285,0.999009,-0.074406,0.505066,0.144669,0.998639,0.076002,1.440053,-0.398779,0.985006,-0.050103,1.471424,-0.077762,0.960133,0.078496,2.03467,1.002174,0.857,-0.042739,2.009858,1.200748,0.862627,0.097652,2.118971,1.074348,0.339943,-0.024836,2.125247,1.28322,0.572845,0.059177,2.341042,0.155606,0.676218,-0.080195,2.319637,0.385916,0.776215
pin_stand_13792342602668554.jpg,-0.012267,-0.891107,-5.469505,0.999996,0.010647,-0.96969,-5.300179,0.999989,0.025124,-0.971176,-5.300351,0.999989,0.035964,-0.971676,-5.300945,0.999988,-0.030824,-0.972618,-5.279174,0.999987,-0.042387,-0.975439,-5.279567,0.999986,-0.054305,-0.977915,-5.279251,0.999985,0.054862,-0.956757,-3.64615,0.999978,-0.062389,-0.964897,-3.544871,0.999975,0.013008,-0.814859,-4.797076,0.999995,-0.031262,-0.809919,-4.77225,0.999995,0.159268,-0.535179,-2.029706,0.999986,-0.148672,-0.464821,-2.075506,0.999981,0.207002,0.066746,-1.036403,0.987757,-0.171729,0.155446,-1.165432,0.983397,0.239196,0.596893,-2.292477,0.967312,-0.192924,0.698279,-2.376549,0.961871,0.245988,0.754333,-2.67418,0.921745,-0.204087,0.847843,-2.810831,0.925003,0.230108,0.760157,-3.200675,0.926857,-0.191926,0.850017,-3.314642,0.930373,0.221142,0.713594,-2.518912,0.911928,-0.182383,0.809442,-2.6015,0.918772,0.085674,0.50692,0.053924,0.999782,-0.09627,0.49308,-0.057015,0.999745,0.194211,1.396293,-0.517196,0.985944,-0.085088,1.417471,-0.450203,0.986948,0.303551,2.253005,0.757437,0.988799,-0.044008,2.25471,1.049298,0.981436,0.28264,2.368225,0.761604,0.825734,-0.0276,2.36278,1.08256,0.734636,0.372121,2.472457,-1.455443,0.978697,-0.057449,2.536221,-1.060651,0.968246
pin_stand_139893132171065381.jpg,-0.006188,-0.895564,-2.392307,0.999967,0.011798,-0.961943,-2.303422,0.999932,0.020251,-0.96384,-2.30365,0.999927,0.028283,-0.964766,-2.304134,0.999924,-0.022675,-0.95749,-2.308049,0.999925,-0.033197,-0.956076,-2.308314,0.999922,-0.043958,-0.954823,-2.308805,0.999916,0.043139,-0.936618,-1.611801,0.999907,-0.053635,-0.924378,-1.631509,0.999908,0.014829,-0.822772,-2.121651,0.999985,-0.024722,-0.81788,-2.127328,0.99998,0.130659,-0.498123,-1.020303,0.999956,-0.118693,-0.501877,-1.158821,0.999906,0.150578,0.111991,-0.560052,0.994308,-0.144621,0.10597,-0.91561,0.986486,0.168575,0.611947,-1.040326,0.983882,-0.182778,0.638461,-1.453765,0.955311,0.17984,0.765714,-1.216338,0.95539,-0.196771,0.797516,-1.61057,0.903079,0.159909,0.774488,-1.40399,0.962363,-0.175356,0.80226,-1.862938,0.918334,0.150515,0.726583,-1.12216,0.964571,-0.166972,0.751859,-1.56035,0.921363,0.070328,0.504827,0.043537,0.99893,-0.082294,0.495173,-0.042013,0.998264,0.060013,1.249742,-0.14957,0.504137,-0.074769,1.27455,0.103984,0.446512,0.068969,1.928998,1.4372,0.047295,-0.06745,1.903205,1.423347,0.043009,0.064939,2.014849,1.553568,0.043245,-0.066343,1.9931,1.525027,0.031462,0.069658,2.172509,0.803719,0.031356,-0.055332,2.141585,0.66765,0.031749
pin_stand_140174607147416831.jpg,0.027377,-0.959695,-4.461161,0.999998,0.028566,-1.035179,-4.279012,0.999991,0.033565,-1.036828,-4.278459,0.99999,0.038754,-1.038777,-4.278975,0.99999,0.010451,-1.035525,-4.340509,0.999994,0.000496,-1.035615,-4.341185,0.999995,-0.010435,-1.035082,-4.341955,0.999995,0.033974,-1.016085,-2.973783,0.999983,-0.039957,-0.994745,-3.271719,0.999995,0.03494,-0.882506,-3.958763,0.999998,0.013035,-0.877976,-4.045311,0.999997,0.106437,-0.56764,-1.915361,0.999987,-0.108291,-0.43236,-2.190165,0.999973,0.230116,-0.158186,-1.122477,0.995425,-0.1116,0.201664,-1.623528,0.986367,0.12612,0.240507,-1.704857,0.974766,-0.123421,0.7317,-2.340146,0.957907,0.101482,0.347908,-1.934112,0.922435,-0.12215,0.886156,-2.586967,0.910079,0.091276,0.318495,-2.12416,0.922176,-0.112108,0.88058,-2.929835,0.913141,0.096084,0.290987,-1.777605,0.904103,-0.107442,0.835379,-2.475228,0.896154,0.060055,0.503933,-0.166217,0.9997,-0.058201,0.496067,0.166908,0.999609,-0.033914,1.393281,-0.873176,0.990126,-0.02539,1.381233,0.620817,0.860898,-0.140187,2.330574,-0.503694,0.984761,0.018004,2.243077,2.13497,0.939281,-0.148465,2.450611,-0.551678,0.933991,0.025374,2.332427,2.207206,0.846657,-0.161742,2.682475,-2.012002,0.961353,0.016021,2.510307,0.916333,0.928504
